latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
36.309315,127.38281,60.0,32400,Asia/Seoul,GMT+9

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm)
2026-05-19,29.2,14.2,22.3,0.80
2026-05-20,20.5,15.2,16.6,55.70
2026-05-21,20.9,15.3,17.7,6.20
2026-05-22,24.5,15.3,19.6,0.00
2026-05-23,24.2,14.4,18.6,0.50
2026-05-24,27.5,13.5,20.5,0.00
2026-05-25,30.2,15.5,23.1,0.10
2026-05-26,30.7,19.6,23.6,5.50
2026-05-27,25.0,20.0,22.2,1.70
2026-05-28,25.7,18.1,21.6,4.00
2026-05-29,26.8,16.1,20.6,0.00
2026-05-30,29.3,13.7,21.5,0.00
2026-05-31,31.9,14.6,23.9,0.00
2026-06-01,30.5,16.4,24.0,0.00
2026-06-02,28.8,19.5,23.6,0.10
2026-06-03,32.3,18.4,25.1,0.00
2026-06-04,29.5,20.0,23.7,5.40
2026-06-05,26.8,17.0,21.4,0.50
2026-06-06,30.5,13.2,22.5,0.00
2026-06-07,29.4,18.2,23.6,1.00
2026-06-08,25.7,19.2,21.6,0.20
2026-06-09,28.9,15.3,22.4,0.20
2026-06-10,27.2,16.1,21.6,1.10
2026-06-11,27.1,15.7,21.0,1.60
2026-06-12,28.6,15.5,22.2,0.00
2026-06-13,32.3,14.4,23.9,0.00
2026-06-14,31.2,19.3,23.8,1.90
2026-06-15,31.6,16.3,24.4,0.20
2026-06-16,32.9,18.8,25.8,0.00
2026-06-17,32.2,20.2,24.9,9.30
2026-06-18,29.9,21.5,25.3,2.80
2026-06-19,29.6,21.4,24.8,9.10
2026-06-20,25.6,20.4,22.6,36.90
2026-06-21,27.1,20.0,23.0,0.00
2026-06-22,25.0,20.0,22.0,3.40
2026-06-23,25.3,18.4,21.6,0.00
2026-06-24,26.1,18.0,21.4,0.00
2026-06-25,27.2,18.7,22.5,0.30
2026-06-26,29.5,17.9,23.3,0.40
2026-06-27,32.8,18.4,25.6,0.00
2026-06-28,32.7,20.0,26.1,0.20
2026-06-29,33.1,20.3,26.4,3.50
2026-06-30,32.8,21.7,26.4,3.70
2026-07-01,25.4,21.5,22.7,1.60
2026-07-02,30.3,19.3,24.4,3.90
2026-07-03,30.5,20.9,25.0,0.80
2026-07-04,32.0,21.8,26.2,1.40
2026-07-05,28.8,22.0,24.7,18.80
2026-07-06,30.3,22.9,25.7,7.00
2026-07-07,31.8,23.7,27.1,19.60
2026-07-08,26.6,23.6,25.3,39.10
2026-07-09,26.4,23.2,24.4,93.60
2026-07-10,31.6,23.2,26.6,4.70
2026-07-11,33.8,22.4,28.6,0.80
2026-07-12,34.7,24.2,29.4,0.10
2026-07-13,33.6,25.5,29.4,0.80
2026-07-14,33.1,25.9,28.9,6.70
2026-07-15,30.0,23.9,26.5,5.10
2026-07-16,29.3,22.8,25.7,5.40
2026-07-17,30.9,24.5,26.3,28.00
2026-07-18,31.3,24.6,26.2,15.90
2026-07-19,30.5,23.6,26.6,1.10
2026-07-20,32.2,23.3,26.3,18.50
2026-07-21,30.9,25.0,27.1,10.00
2026-07-22,30.5,23.7,26.8,26.50
2026-07-23,31.6,25.0,27.3,7.90
2026-07-24,32.0,24.3,28.1,3.10
2026-07-25,32.4,24.7,28.3,2.20
2026-07-26,33.3,23.9,28.3,2.40
2026-07-27,32.5,24.7,28.2,0.20
2026-07-28,32.3,25.8,28.4,1.50
2026-07-29,34.1,25.4,28.7,0.20
2026-07-30,33.2,23.6,27.9,0.00
2026-07-31,34.9,23.7,28.5,0.10
2026-08-01,35.6,26.0,30.1,0.30
2026-08-02,37.7,25.5,30.8,0.10
2026-08-03,38.0,25.1,31.9,0.00
2026-08-04,37.5,26.7,31.5,0.60
2026-08-05,36.6,26.6,31.5,0.80
2026-08-06,37.9,26.8,32.2,0.10
2026-08-07,38.8,26.3,32.6,0.00
2026-08-08,34.2,26.1,28.7,29.30
2026-08-09,32.5,25.7,28.5,0.60
2026-08-10,34.0,25.4,28.9,0.00
2026-08-11,32.0,22.9,26.9,0.00
2026-08-12,32.1,19.7,25.8,0.00
2026-08-13,31.3,21.3,26.5,1.80
2026-08-14,31.9,22.7,26.8,0.40
2026-08-15,28.4,23.7,25.2,7.50
2026-08-16,27.3,21.6,23.7,37.00
2026-08-17,29.9,22.1,25.0,14.30
2026-08-18,32.1,24.2,27.1,1.50
2026-08-19,31.4,23.3,26.3,8.90
2026-08-20,30.2,23.9,26.2,5.30
2026-08-21,27.0,23.1,24.7,26.20
2026-08-22,31.7,23.8,25.8,14.10
2026-08-23,33.6,22.8,28.0,0.20
2026-08-24,33.1,25.3,28.6,0.40
2026-08-25,31.5,24.0,27.5,2.60
2026-08-26,33.7,24.5,28.6,0.00
2026-08-27,32.8,24.3,27.3,6.00
2026-08-28,30.1,24.2,25.9,59.20
2026-08-29,28.6,24.1,25.6,23.80
